route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
M66,MQ_O4-Weekday,MQ_O4-Weekday-105100_M66_519,EAST SIDE YORK AV CROSSTOWN,0,36001712,M660002
M66,MQ_O4-Weekday,MQ_O4-Weekday-108100_M66_509,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001723,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-111700_M66_511,EAST SIDE YORK AV CROSSTOWN,0,36001722,M660002
M66,MQ_O4-Weekday,MQ_O4-Weekday-116500_M66_519,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001712,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-120000_M66_518,EAST SIDE YORK AV CROSSTOWN,0,36001712,M660002
M66,MQ_O4-Weekday,MQ_O4-Weekday-126000_M66_518,EAST SIDE YORK AV CROSSTOWN,0,36001712,M660002
M66,MQ_O4-Weekday,MQ_O4-Weekday-129400_M66_518,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001712,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-132000_M66_518,EAST SIDE YORK AV CROSSTOWN,0,36001712,M660002
M66,MQ_O4-Weekday,MQ_O4-Weekday-135400_M66_518,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001712,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-138000_M66_518,EAST SIDE YORK AV CROSSTOWN,0,36001712,M660002
M66,MQ_O4-Weekday,MQ_O4-Weekday-141400_M66_518,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001712,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-144500_M66_518,EAST SIDE YORK AV CROSSTOWN,0,36001712,M660002
M66,MQ_O4-Weekday,MQ_O4-Weekday-148000_M66_518,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001712,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-099400_M66_506,EAST SIDE YORK AV CROSSTOWN,0,36001710,M660002
M66,MQ_O4-Weekday,MQ_O4-Weekday-102600_M66_518,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001719,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-106400_M66_518,EAST SIDE YORK AV CROSSTOWN,0,36001719,M660002
M66,MQ_O4-Weekday,MQ_O4-Weekday-097800_M66_503,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001709,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-101200_M66_505,EAST SIDE YORK AV CROSSTOWN,0,36001724,M660002
M66,MQ_O4-Weekday,MQ_O4-Weekday-104600_M66_505,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001724,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-106100_M66_510,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001725,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-103100_M66_506,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001710,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-109600_M66_513,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001713,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-113900_M66_517,EAST SIDE YORK AV CROSSTOWN,0,36001719,M660002
M66,MQ_O4-Weekday,MQ_O4-Weekday-117700_M66_517,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001719,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-105100_M66_514,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001726,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-108700_M66_514,EAST SIDE YORK AV CROSSTOWN,0,36001726,M660002
M66,MQ_O4-Weekday,MQ_O4-Weekday-111800_M66_508,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001720,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-120400_M66_520,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001708,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-126400_M66_516,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001710,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-132400_M66_516,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001710,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-135000_M66_520,EAST SIDE YORK AV CROSSTOWN,0,36001710,M660002
M66,MQ_O4-Weekday,MQ_O4-Weekday-138400_M66_520,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001710,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-113300_M66_520,LINCOLN CENTER WEST END AV CROSSTOWN,1,36001708,M660076
M66,MQ_O4-Weekday,MQ_O4-Weekday-041600_M66_506,EAST SIDE YORK AV CROSSTOWN,0,36001712,M660002
M9,MQ_O4-Weekday,MQ_O4-Weekday-036000_M9_51,BATTERY PK CITY via AVENUE C via PK ROW,1,36001511,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-041000_M9_51,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001511,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-046200_M9_51,BATTERY PK CITY via AVENUE C via PK ROW,1,36001511,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-053000_M9_51,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001511,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-059200_M9_51,BATTERY PK CITY via AVENUE C via PK ROW,1,36001511,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-066000_M8_1,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001634,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-072700_M8_1,BATTERY PK CITY via AVENUE C via PK ROW,1,36001634,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-079200_M21_202,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001635,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-087700_M9_63,BATTERY PK CITY via AVENUE C via PK ROW,1,36001662,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-094200_M9_63,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001662,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-106800_M9_66,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001676,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-038000_M9_52,BATTERY PK CITY via AVENUE C via PK ROW,1,36001512,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-043400_M9_52,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001512,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-049200_M9_60,BATTERY PK CITY via AVENUE C via PK ROW,1,36001520,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-056000_M9_60,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001520,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-075700_M8_3,BATTERY PK CITY via AVENUE C via PK ROW,1,36001639,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-082200_M8_3,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001639,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-089200_M8_3,BATTERY PK CITY via AVENUE C via PK ROW,1,36001639,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-095700_M9_65,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001640,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-102700_M9_65,BATTERY PK CITY via AVENUE C via PK ROW,1,36001640,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-109200_M9_65,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001640,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-039500_M9_53,BATTERY PK CITY via AVENUE C via PK ROW,1,36001513,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-044900_M9_53,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001513,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-051200_M9_61,BATTERY PK CITY via AVENUE C via PK ROW,1,36001521,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-058000_M9_61,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001521,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-063700_M9_61,BATTERY PK CITY via AVENUE C via PK ROW,1,36001521,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-070200_M21_204,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001668,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-077200_M21_204,BATTERY PK CITY via AVENUE C via PK ROW,1,36001668,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-083700_M21_204,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001668,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-090400_M22_257,BATTERY PK CITY via AVENUE C via PK ROW,1,36001678,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-097200_M22_257,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001678,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-104200_M22_257,BATTERY PK CITY via AVENUE C via PK ROW,1,36001678,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-110500_M22_257,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001678,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-117200_M9_64,BATTERY PK CITY via AVENUE C via PK ROW,1,36001673,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-123000_M9_64,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001673,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-128700_M9_64,BATTERY PK CITY via AVENUE C via PK ROW,1,36001673,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-133500_M9_64,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001673,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-039000_M9_54,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001514,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-044200_M9_54,BATTERY PK CITY via AVENUE C via PK ROW,1,36001514,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-050600_M9_54,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001514,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-041000_M9_55,BATTERY PK CITY via AVENUE C via PK ROW,1,36001515,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-046400_M9_55,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001515,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-053200_M9_55,BATTERY PK CITY via AVENUE C via PK ROW,1,36001515,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-060000_M22_253,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001661,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-066700_M22_253,BATTERY PK CITY via AVENUE C via PK ROW,1,36001661,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-073200_M22_253,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001661,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-080200_M22_253,BATTERY PK CITY via AVENUE C via PK ROW,1,36001661,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-086700_M21_205,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001679,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-092800_M21_205,BATTERY PK CITY via AVENUE C via PK ROW,1,36001679,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-099600_M21_205,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001679,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-042200_M9_56,BATTERY PK CITY via AVENUE C via PK ROW,1,36001516,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-047900_M9_56,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001516,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-054700_M9_56,BATTERY PK CITY via AVENUE C via PK ROW,1,36001516,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-061500_M21_203,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001663,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-043200_M9_57,BATTERY PK CITY via AVENUE C via PK ROW,1,36001517,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-049400_M9_57,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001517,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-069700_M8_2,BATTERY PK CITY via AVENUE C via PK ROW,1,36001636,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-076200_M8_2,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001636,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-089700_M9_59,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001638,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-105300_M9_67,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001674,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-111200_M9_67,BATTERY PK CITY via AVENUE C via PK ROW,1,36001674,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-117000_M9_67,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001674,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-045200_M9_58,BATTERY PK CITY via AVENUE C via PK ROW,1,36001518,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-051800_M9_58,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001518,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-057700_M9_58,BATTERY PK CITY via AVENUE C via PK ROW,1,36001518,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-064500_M9_58,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001518,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-071200_M9_57,BATTERY PK CITY via AVENUE C via PK ROW,1,36001665,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-077700_M9_57,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001665,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-084700_M9_57,BATTERY PK CITY via AVENUE C via PK ROW,1,36001665,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-091200_M9_64,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001666,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-098200_M9_64,BATTERY PK CITY via AVENUE C via PK ROW,1,36001666,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-047200_M9_59,BATTERY PK CITY via AVENUE C via PK ROW,1,36001519,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-054000_M9_59,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001519,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-115000_M8_6,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001645,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-109200_M8_6,BATTERY PK CITY via AVENUE C via PK ROW,1,36001645,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-060700_M9_59,BATTERY PK CITY via AVENUE C via PK ROW,1,36001519,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-067200_M9_55,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001660,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-048200_M9_52,BATTERY PK CITY via AVENUE C via PK ROW,1,36001512,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-055000_M9_52,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001512,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-062200_M9_60,BATTERY PK CITY via AVENUE C via PK ROW,1,36001520,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-068700_M8_3,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001639,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-074200_M9_55,BATTERY PK CITY via AVENUE C via PK ROW,1,36001660,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-080700_M9_55,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001660,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-101200_M9_63,BATTERY PK CITY via AVENUE C via PK ROW,1,36001662,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-108000_M9_63,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001662,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-115200_M9_65,BATTERY PK CITY via AVENUE C via PK ROW,1,36001640,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-121000_M9_63,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001672,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-125700_M9_63,BATTERY PK CITY via AVENUE C via PK ROW,1,36001672,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-130500_M9_63,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001672,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-050200_M9_53,BATTERY PK CITY via AVENUE C via PK ROW,1,36001513,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-057000_M9_53,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001513,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-052200_M9_62,BATTERY PK CITY via AVENUE C via PK ROW,1,36001522,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-059000_M9_62,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001522,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-065200_M21_201,BATTERY PK CITY via AVENUE C via PK ROW,1,36001670,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-071700_M21_201,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001670,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-078700_M21_201,BATTERY PK CITY via AVENUE C via PK ROW,1,36001670,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-085200_M8_4,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001641,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-091600_M8_4,BATTERY PK CITY via AVENUE C via PK ROW,1,36001641,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-098400_M8_4,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001641,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-105700_M21_205,BATTERY PK CITY via AVENUE C via PK ROW,1,36001679,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-112000_M9_64,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001673,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-056200_M9_57,BATTERY PK CITY via AVENUE C via PK ROW,1,36001517,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-063000_M8_2,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001636,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-068200_M21_203,BATTERY PK CITY via AVENUE C via PK ROW,1,36001663,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-074700_M21_203,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001663,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-081700_M21_203,BATTERY PK CITY via AVENUE C via PK ROW,1,36001663,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-094000_M8_5,BATTERY PK CITY via AVENUE C via PK ROW,1,36001523,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-100800_M8_5,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001523,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-107200_M8_5,BATTERY PK CITY via AVENUE C via PK ROW,1,36001523,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-113500_M22_258,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001644,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-119700_M22_258,BATTERY PK CITY via AVENUE C via PK ROW,1,36001644,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-125000_M22_258,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001644,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-083200_M9_59,BATTERY PK CITY via AVENUE C via PK ROW,1,36001638,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-088200_M8_6,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001645,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-096700_M9_59,BATTERY PK CITY via AVENUE C via PK ROW,1,36001638,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-103800_M9_59,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001638,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-086200_M21_202,BATTERY PK CITY via AVENUE C via PK ROW,1,36001635,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-092700_M9_66,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001676,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-099700_M9_66,BATTERY PK CITY via AVENUE C via PK ROW,1,36001676,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-113200_M9_66,BATTERY PK CITY via AVENUE C via PK ROW,1,36001676,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-119000_M9_66,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001676,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-122700_M9_67,BATTERY PK CITY via AVENUE C via PK ROW,1,36001674,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-127500_M8_9,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001651,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-132000_M8_9,BATTERY PK CITY via AVENUE C via PK ROW,1,36001651,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-136500_M8_9,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001651,M090018
M9,MQ_O4-Weekday,MQ_O4-Weekday-095200_M8_6,BATTERY PK CITY via AVENUE C via PK ROW,1,36001645,M090014
M9,MQ_O4-Weekday,MQ_O4-Weekday-102300_M8_6,KIPS BAY 1 AV - 26 ST via AVENUE C,0,36001645,M090018
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-006000_SBS14_702,SELECT BUS LES GRAND-FDR via 14 ST,0,36001554,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-009000_SBS14_702,SELECT BUS ABINGDON SQ via 14 ST,1,36001554,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-012000_SBS14_702,SELECT BUS LES GRAND-FDR via 14 ST,0,36001554,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-015000_SBS14_702,SELECT BUS ABINGDON SQ via 14 ST,1,36001554,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-018000_SBS14_702,SELECT BUS LES GRAND-FDR via 14 ST,0,36001554,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-021000_SBS14_702,SELECT BUS ABINGDON SQ via 14 ST,1,36001554,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-024000_SBS14_702,SELECT BUS LES GRAND-FDR via 14 ST,0,36001554,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-027000_SBS14_702,SELECT BUS ABINGDON SQ via 14 ST,1,36001554,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-035000_SBS14_704,SELECT BUS LES GRAND-FDR via 14 ST,0,36001555,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-038500_SBS14_704,SELECT BUS ABINGDON SQ via 14 ST,1,36001555,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-045500_SBS14_706,SELECT BUS LES GRAND-FDR via 14 ST,0,36001556,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-047400_SBS14_724,SELECT BUS ABINGDON SQ via 14 ST,1,36001562,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-028000_SBS14_704,SELECT BUS LES GRAND-FDR via 14 ST,0,36001555,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-031500_SBS14_704,SELECT BUS ABINGDON SQ via 14 ST,1,36001555,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-036500_SBS14_713,SELECT BUS LES GRAND-FDR via 14 ST,0,36001558,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-040000_SBS14_713,SELECT BUS ABINGDON SQ via 14 ST,1,36001558,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-048500_SBS14_716,SELECT BUS LES GRAND-FDR via 14 ST,0,36001559,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-051400_SBS14_709,SELECT BUS ABINGDON SQ via 14 ST,1,36001557,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-030000_SBS14_706,SELECT BUS LES GRAND-FDR via 14 ST,0,36001556,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-033500_SBS14_706,SELECT BUS ABINGDON SQ via 14 ST,1,36001556,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-038700_SBS14_709,SELECT BUS LES GRAND-FDR via 14 ST,0,36001557,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-042200_SBS14_709,SELECT BUS ABINGDON SQ via 14 ST,1,36001557,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-049500_SBS14_718,SELECT BUS LES GRAND-FDR via 14 ST,0,36001560,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-052400_SBS14_716,SELECT BUS ABINGDON SQ via 14 ST,1,36001559,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-058200_SBS14_718,SELECT BUS LES GRAND-FDR via 14 ST,0,36001560,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-061300_SBS14_733,SELECT BUS ABINGDON SQ via 14 ST,1,36001557,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-068700_SBS14_713,SELECT BUS LES GRAND-FDR via 14 ST,0,36001560,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-073300_SBS14_713,SELECT BUS ABINGDON SQ via 14 ST,1,36001560,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-080700_SBS14_718,SELECT BUS LES GRAND-FDR via 14 ST,0,36001561,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-085300_SBS14_718,SELECT BUS ABINGDON SQ via 14 ST,1,36001561,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-093300_SBS14_735,SELECT BUS LES GRAND-FDR via 14 ST,0,36001558,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-097900_SBS14_735,SELECT BUS ABINGDON SQ via 14 ST,1,36001558,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-105300_SBS14_751,SELECT BUS LES GRAND-FDR via 14 ST,0,36001556,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-111100_SBS14_730,SELECT BUS ABINGDON SQ via 14 ST,1,36001563,SB14A0058
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-117000_SBS14_746,SELECT BUS LES GRAND-FDR via 14 ST,0,36001557,SB14A0057
M14A+,MQ_O4-Weekday,MQ_O4-Weekday-127500_SBS14_737,SELECT BUS LES GRAND-FDR via 14 ST,0,36001560,SB14A0057
